x y displacement_x displacement_y
-990000 170000 10.8428307793256 37.9552564297166
-990000 190000 11.2296578588948 37.9673998907183
-990000 210000 11.6157283041284 37.9784550115416
-990000 230000 12.0008037597553 37.9884729557813
-990000 250000 12.3846556297533 37.9975112505818
-990000 270000 12.7670658836209 38.0056330780027
-990000 290000 13.1478277329639 38.0129065406097
-990000 310000 13.5267461775908 38.019403913509
-990000 330000 13.9036384226059 38.0252008944468
-990000 350000 14.2783341700715 38.030375862759
-990000 370000 14.65067579063 38.0350091569435
-990000 390000 15.020518382013 38.0391823794673
-990000 410000 15.3877297226054 38.0429777361768
-990000 430000 15.7521901291752 38.0464774163903
-990000 450000 16.1137922285293 38.0497630184573
-990000 470000 16.4724406532414 38.0529150243134
-990000 490000 16.8280516717234 38.0560123253619
-990000 510000 17.180552762828 38.0591318009105
-990000 530000 17.5298821448883 38.0623479493897
-990000 550000 17.8759882686663 38.065732571698
-990000 570000 18.2188292831209 38.0693545052636
-990000 590000 18.5583724822505 38.0732794067793
-990000 610000 18.8945937405497 38.0775695810611
-990000 630000 19.2274769438553 38.0822838530911
-990000 650000 19.5570134215883 38.087477480025
-990000 670000 19.8832013856243 38.0932020997618
-990000 690000 20.2060453802751 38.0995057125839
-990000 710000 20.5255557471473 38.1064326923546
-990000 730000 20.8417481079666 38.1140238238113
-990000 750000 21.1546428678297 38.1223163625923
-990000 770000 21.4642647407786 38.1313441147772
-990000 790000 21.770642299069 38.1411375329002
-990000 810000 22.0738075470534 38.1517238255887
-990000 830000 22.3737955201912 38.1631270782009
-990000 850000 22.6706439093541 38.1753683820534
-990000 870000 22.9643927102956 38.1884659700594
-990000 890000 23.2550838979053 38.2024353568198
-990000 910000 23.5427611246631 38.2172894814315
-990000 930000 23.827469442545 38.2330388514806
-990000 950000 24.1092550474988 38.2496916868951
-990000 970000 24.3881650455157 38.2672540625094
-990000 990000 24.6642472392496 38.2857300483722
-970000 -990000 6.58582888068624 -36.5133759608313
-970000 -970000 6.40320597117297 -36.501903533496
-970000 -950000 6.21748692115156 -36.4919560718836
-970000 -930000 6.02858543758853 -36.4835532281528
-970000 -910000 5.83641363441441 -36.4767130833413
-970000 -890000 5.64088215169918 -36.4714519577349
-970000 -870000 5.44190029664829 -36.4677842108362
-970000 -850000 5.23937620838478 -36.4657220312655
-970000 -830000 5.03321704853951 -36.4652752170985
-970000 -810000 4.82332921970715 -36.4664509473491
-970000 -790000 4.60961861383621 -36.4692535455274
-970000 -770000 4.3919908926006 -36.4736842364587
-970000 -750000 4.17035180174322 -36.4797408978244
-970000 -730000 3.94460752128003 -36.4874178081915
-970000 -710000 3.71466505330178 -36.4967053936238
-970000 -690000 3.48043264889992 -36.5075899753186
-970000 -670000 3.24182027546764 -36.5200535210771
-970000 -650000 2.99874012527896 -36.5340734038007
-970000 -630000 2.75110716582077 -36.5496221705852
-970000 -610000 2.49883973183889 -36.566667326373
-970000 -590000 2.2418601584563 -36.5851711364887
-970000 -570000 1.98009545402362 -36.6050904527314
-970000 -550000 1.71347801057085 -36.6263765680017
-970000 -530000 1.44194634884506 -36.6489751046918
-970000 -510000 1.16544589394765 -36.6728259422473
-970000 -490000 0.883929776535711 -36.6978631893974
-970000 -470000 0.597359653439088 -36.7240152065306
-970000 -450000 0.305706540386327 -36.7512046835427
-970000 -430000 0.00895164835357211 -36.7793487781897
-970000 -410000 -0.292912786120477 -36.8083593195188
-970000 -390000 -0.599882687437567 -36.8381430803177
